id,capabilityKey,zenotiFeature,workflow,officialUrl,releaseDate,businessVerticals,publicAvailability,sourceType,sourceRowIds,ui,apiRoute,routeState,serviceRepository,databaseTables,permission,auditEvent,providerDevice,automatedTest,uatEvidence,status,blocker
"HC-1142","help_center_navigation:hc-1142","Configure advanced employee settings","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-advanced-employee-settings.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1143","help_center_navigation:hc-1143","Configure check-ins","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-check-ins.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1144","help_center_navigation:hc-1144","Configure commissions","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-commissions.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1145","help_center_navigation:hc-1145","Configure employee work tasks","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-employee-work-tasks.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1146","help_center_navigation:hc-1146","Configure overtimes","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-overtimes.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1147","help_center_navigation:hc-1147","Configure performance rules","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-performance-rules.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1148","help_center_navigation:hc-1148","Configure tenure","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/configure-tenure.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1149","help_center_navigation:hc-1149","Create a job","create","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/create-a-job.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1150","help_center_navigation:hc-1150","Create employee","create","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/create-employee.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1151","help_center_navigation:hc-1151","Employee essential config settings","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/employee-essential-config-settings.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1152","help_center_navigation:hc-1152","Manage work tasks","edit","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/manage-work-tasks.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1153","help_center_navigation:hc-1153","Price scaling","operate","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/price-scaling.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1154","help_center_navigation:hc-1154","Set up and manage levels for employees","edit","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-and-manage-levels-for-employees.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1155","help_center_navigation:hc-1155","Set up block-out time","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-block-out-time.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1156","help_center_navigation:hc-1156","Set up employee schedules","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-employee-schedules.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1157","help_center_navigation:hc-1157","Set up KPIs for employees","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-kpis-for-employees.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1158","help_center_navigation:hc-1158","Set up pay periods","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-pay-periods.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1159","help_center_navigation:hc-1159","Set up payroll plans for your organization","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-payroll-plans-for-your-organization.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1160","help_center_navigation:hc-1160","Set up tenure commission","configure","https://help.zenoti.com/en/employee-and-payroll/onboard-and-set-up/set-up-tenure-commission.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1161","help_center_navigation:hc-1161","Other tasks","operate","https://help.zenoti.com/en/employee-and-payroll/other-tasks.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1162","help_center_navigation:hc-1162","FAQ and troubleshooting","operate","https://help.zenoti.com/en/employee-and-payroll/other-tasks/faq-and-troubleshooting.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1163","help_center_navigation:hc-1163","Request changes to check-ins","edit","https://help.zenoti.com/en/employee-and-payroll/other-tasks/request-changes-to-check-ins.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1164","help_center_navigation:hc-1164","Troubleshoot employee login errors","operate","https://help.zenoti.com/en/employee-and-payroll/other-tasks/troubleshoot-employee-login-errors.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1165","help_center_navigation:hc-1165","View your dashboard","report_export","https://help.zenoti.com/en/employee-and-payroll/other-tasks/view-your-dashboard.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1166","help_center_navigation:hc-1166","What is price scaling?","operate","https://help.zenoti.com/en/employee-and-payroll/other-tasks/what-is-price-scaling-.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":true,""spa"":true,""medspa"":true,""fitness"":true,""barbershop"":true}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1167","help_center_navigation:hc-1167","Fitness","operate","https://help.zenoti.com/en/fitness.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":false,""spa"":false,""medspa"":false,""fitness"":true,""barbershop"":false}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1168","help_center_navigation:hc-1168","Amenities","operate","https://help.zenoti.com/en/fitness/amenities.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":false,""spa"":false,""medspa"":false,""fitness"":true,""barbershop"":false}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
"HC-1169","help_center_navigation:hc-1169","Book an Amenity","create","https://help.zenoti.com/en/fitness/amenities/book-an-amenity.html","NOT_PUBLISHED_ON_SOURCE_INDEX","{""salon"":false,""spa"":false,""medspa"":false,""fitness"":true,""barbershop"":false}","public","help_center_navigation","[]","NOT_EVIDENCED_IN_PHASE_0:UI","NOT_EVIDENCED_IN_PHASE_0:API_ROUTE","not_evidenced","NOT_EVIDENCED_IN_PHASE_0:SERVICE_REPOSITORY","NOT_EVIDENCED_IN_PHASE_0:DATABASE_TABLES","NOT_EVIDENCED_IN_PHASE_0:PERMISSION","NOT_EVIDENCED_IN_PHASE_0:AUDIT_EVENT","NOT_EVIDENCED_IN_PHASE_0:PROVIDER_DEVICE","NOT_EVIDENCED_IN_PHASE_0:AUTOMATED_TEST","NOT_EVIDENCED_IN_PHASE_0:UAT_EVIDENCE","Unmapped","No AuraShine evidence is mapped for this public Zenoti capability."
